Master Index,before_after,date_diff,flight_length,label,hierarchy,fold,class,target_class,hclass,number_flights_before,source_file,Unnamed: 0,volt1,volt2,amp1,amp2,FQtyL,FQtyR,E1 FFlow,E1 OilT,E1 OilP,E1 RPM,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,OAT,IAS,VSpd,NormAc,AltMSL,timestep,cluster
27231.0,before,1970-01-01 00:00:00.000000000,573.0,cylinder compression issue,cylinder,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26990.0,0,1970-01-01 00:00:00.000000002,5072.0,cylinder compression issue,cylinder,1.0,2.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32803.0,0,1970-01-01 00:00:00.000000001,6650.0,baffle crack/damage/loose/miss,baffle,4.0,15.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5334.0,after,1970-01-01 00:00:00.000000002,310.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5612.0,after,1970-01-01 00:00:00.000000011,237.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19628.0,before,1969-12-31 23:59:59.999999999,3968.0,baffle tie/tie rod loose or damage,baffle,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18380.0,1,1969-12-31 23:59:59.999999999,3049.0,engine/propeller overspeed or damage,engine,2.0,9.0,9.0,3.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17568.0,before,1969-12-31 23:59:59.999999996,45.0,pilot/in-flight noticed issue,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2989.0,1,1969-12-31 23:59:59.999999998,9216.0,intake gasket leak/damage,,1.0,10.0,10.0,0.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
20360.0,1,1969-12-31 23:59:59.999999999,4698.0,intake gasket leak/damage,,2.0,10.0,10.0,0.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15057.0,after,1970-01-01 00:00:00.000000001,621.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12159.0,1,1969-12-31 23:59:59.999999998,7728.0,rocker cover leak/loose/damage,,2.0,14.0,14.0,0.0,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1248.0,0,1970-01-01 00:00:00.000000001,5336.0,intake gasket leak/damage,,0.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31022.0,after,1970-01-01 00:00:00.000000001,6098.0,baffle rivet loose/miss/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11073.0,after,1970-01-01 00:00:00.000000001,6021.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4569.0,before,1970-01-01 00:00:00.000000000,325.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32201.0,before,1969-12-31 23:59:59.999999999,3310.0,baffle crack/damage/loose/miss,baffle,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17888.0,after,1970-01-01 00:00:00.000000001,29.0,aircraft start/external issue,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28109.0,same,1970-01-01 00:00:00.000000000,5461.0,intake tube/bolt/seal/boot loose or damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25337.0,1,1969-12-31 23:59:59.999999998,4946.0,intake gasket leak/damage,,4.0,10.0,10.0,0.0,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
21140.0,1,1969-12-31 23:59:59.999999999,4666.0,intake gasket leak/damage,,3.0,10.0,10.0,0.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
620.0,before,1969-12-31 23:59:59.999999996,45.0,intake gasket leak/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5484.0,before,1969-12-31 23:59:59.999999999,6161.0,intake gasket leak/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12314.0,before,1969-12-31 23:59:59.999999999,2566.0,rocker cover leak/loose/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22249.0,same,1970-01-01 00:00:00.000000000,450.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11558.0,before,1969-12-31 23:59:59.999999994,635.0,rocker cover leak/loose/damage,,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5132.0,0,1970-01-01 00:00:00.000000001,4059.0,intake gasket leak/damage,,1.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
21188.0,same,1970-01-01 00:00:00.000000000,512.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
10544.0,1,1969-12-31 23:59:59.999999999,2115.0,rocker cover leak/loose/damage,,1.0,14.0,14.0,0.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4312.0,same,1970-01-01 00:00:00.000000000,573.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
13231.0,same,1970-01-01 00:00:00.000000000,621.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11901.0,before,1969-12-31 23:59:59.999999998,3982.0,rocker cover leak/loose/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16265.0,before,1969-12-31 23:59:59.999999998,6613.0,baffle screw miss/loose,baffle,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26473.0,before,1969-12-31 23:59:59.999999996,5088.0,baffle mount loose/damage,baffle,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14904.0,1,1969-12-31 23:59:59.999999998,4665.0,rocker cover leak/loose/damage,,4.0,14.0,14.0,0.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32494.0,before,1969-12-31 23:59:59.999999999,4651.0,baffle crack/damage/loose/miss,baffle,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12467.0,after,1970-01-01 00:00:00.000000002,3966.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
13224.0,same,1970-01-01 00:00:00.000000000,341.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14102.0,1,1969-12-31 23:59:59.999999999,4462.0,rocker cover leak/loose/damage,,4.0,14.0,14.0,0.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15675.0,before,1970-01-01 00:00:00.000000000,14.0,engine failure/fire/time out,engine,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7348.0,same,1970-01-01 00:00:00.000000000,107.0,engine run rough,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14038.0,same,1970-01-01 00:00:00.000000000,2723.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14401.0,after,1970-01-01 00:00:00.000000001,29.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17288.0,same,1970-01-01 00:00:00.000000000,356.0,pilot/in-flight noticed issue,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14929.0,after,1970-01-01 00:00:00.000000006,3984.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12218.0,same,1970-01-01 00:00:00.000000000,5773.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8817.0,after,1970-01-01 00:00:00.000000005,5814.0,baffle plug need repair/replace,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8263.0,after,1970-01-01 00:00:00.000000001,10613.0,baffle plug need repair/replace,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11167.0,after,1970-01-01 00:00:00.000000001,3596.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11625.0,1,1969-12-31 23:59:59.999999999,5959.0,rocker cover leak/loose/damage,,2.0,14.0,14.0,0.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18324.0,before,1969-12-31 23:59:59.999999999,7763.0,engine/propeller overspeed or damage,engine,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18877.0,after,1970-01-01 00:00:00.000000008,4445.0,engine seal/tube/bolt loose or damage,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.0,1,1969-12-31 23:59:59.999999999,3855.0,intake gasket leak/damage,,0.0,10.0,10.0,0.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18695.0,0,1970-01-01 00:00:00.000000002,6115.0,engine seal/tube/bolt loose or damage,engine,1.0,8.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16168.0,same,1970-01-01 00:00:00.000000000,2987.0,engine failure/fire/time out,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22941.0,0,1970-01-01 00:00:00.000000001,6053.0,intake gasket leak/damage,,3.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25068.0,0,1970-01-01 00:00:00.000000001,6411.0,intake gasket leak/damage,,4.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23516.0,after,1970-01-01 00:00:00.000000001,138.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32484.0,before,1969-12-31 23:59:59.999999999,3309.0,baffle crack/damage/loose/miss,baffle,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5749.0,1,1969-12-31 23:59:59.999999999,3826.0,intake gasket leak/damage,,2.0,10.0,10.0,0.0,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8593.0,1,1969-12-31 23:59:59.999999998,5087.0,baffle plug need repair/replace,baffle,3.0,16.0,16.0,1.0,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26393.0,before,1969-12-31 23:59:59.999999996,3734.0,drain line/tube damage,,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2148.0,after,1970-01-01 00:00:00.000000001,5229.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27008.0,before,1969-12-31 23:59:59.999999997,29.0,cylinder compression issue,cylinder,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15345.0,before,1969-12-31 23:59:59.999999999,1851.0,oil cooler need maintenance,oil,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9262.0,0,1970-01-01 00:00:00.000000001,13770.0,rocker cover leak/loose/damage,,0.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18957.0,before,1969-12-31 23:59:59.999999999,11392.0,cylinder crack/fail/need part repair,cylinder,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24241.0,before,1969-12-31 23:59:59.999999998,60.0,intake gasket leak/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9186.0,after,1970-01-01 00:00:00.000000001,6315.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1509.0,0,1970-01-01 00:00:00.000000001,4708.0,intake gasket leak/damage,,0.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22352.0,after,1970-01-01 00:00:00.000000001,5891.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29043.0,same,1970-01-01 00:00:00.000000000,2688.0,engine idle/rpm issue,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5379.0,before,1970-01-01 00:00:00.000000000,1232.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16164.0,1,1969-12-31 23:59:59.999999998,5767.0,engine failure/fire/time out,engine,4.0,4.0,4.0,3.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11884.0,same,1970-01-01 00:00:00.000000000,14.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14446.0,1,1969-12-31 23:59:59.999999999,4871.0,rocker cover leak/loose/damage,,4.0,14.0,14.0,0.0,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18234.0,before,1969-12-31 23:59:59.999999997,11791.0,engine/propeller overspeed or damage,engine,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19936.0,after,1970-01-01 00:00:00.000000004,4372.0,baffle tie/tie rod loose or damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19129.0,1,1969-12-31 23:59:59.999999999,6234.0,cylinder crack/fail/need part repair,cylinder,2.0,3.0,3.0,2.0,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2697.0,before,1969-12-31 23:59:59.999999998,3363.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23449.0,same,1970-01-01 00:00:00.000000000,325.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1020.0,0,1970-01-01 00:00:00.000000001,8262.0,intake gasket leak/damage,,0.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12020.0,after,1970-01-01 00:00:00.000000002,4729.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24115.0,before,1969-12-31 23:59:59.999999995,3465.0,intake gasket leak/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30742.0,same,1970-01-01 00:00:00.000000000,5444.0,magneto failure,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
716.0,0,1970-01-01 00:00:00.000000001,2876.0,intake gasket leak/damage,,0.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4556.0,before,1970-01-01 00:00:00.000000000,5039.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
20374.0,before,1969-12-31 23:59:59.999999999,5552.0,intake gasket leak/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23626.0,after,1970-01-01 00:00:00.000000001,6098.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30948.0,before,1969-12-31 23:59:59.999999997,4386.0,baffle rivet loose/miss/damage,baffle,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29375.0,after,1970-01-01 00:00:00.000000002,6784.0,oil dipstick/tube need repair,oil,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8539.0,0,1970-01-01 00:00:00.000000001,8643.0,baffle plug need repair/replace,baffle,2.0,16.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12488.0,before,1969-12-31 23:59:59.999999996,14.0,rocker cover leak/loose/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18429.0,before,1969-12-31 23:59:59.999999998,7209.0,engine/propeller overspeed or damage,engine,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
13583.0,before,1969-12-31 23:59:59.999999999,7024.0,rocker cover leak/loose/damage,,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
13922.0,before,1969-12-31 23:59:59.999999999,45.0,rocker cover leak/loose/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26334.0,before,1970-01-01 00:00:00.000000000,107.0,drain line/tube damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31643.0,0,1970-01-01 00:00:00.000000001,4651.0,baffle crack/damage/loose/miss,baffle,0.0,15.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26876.0,same,1970-01-01 00:00:00.000000000,512.0,cylinder compression issue,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27032.0,0,1970-01-01 00:00:00.000000002,9448.0,cylinder compression issue,cylinder,2.0,2.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26626.0,same,1970-01-01 00:00:00.000000000,185.0,baffle spring damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28025.0,after,1970-01-01 00:00:00.000000001,3870.0,intake tube/bolt/seal/boot loose or damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
10808.0,before,1969-12-31 23:59:59.999999994,4061.0,rocker cover leak/loose/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4484.0,0,1970-01-01 00:00:00.000000001,5382.0,intake gasket leak/damage,,1.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29528.0,after,1970-01-01 00:00:00.000000004,7299.0,spark plug need repair/replace,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23511.0,before,1969-12-31 23:59:59.999999999,5906.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26814.0,after,1970-01-01 00:00:00.000000001,5025.0,cylinder compression issue,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14319.0,0,1970-01-01 00:00:00.000000001,3360.0,rocker cover leak/loose/damage,,4.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30054.0,after,1970-01-01 00:00:00.000000002,123.0,baffle seal loose/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5713.0,after,1970-01-01 00:00:00.000000001,4260.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24299.0,after,1970-01-01 00:00:00.000000002,4496.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16882.0,same,1970-01-01 00:00:00.000000000,154.0,baffle screw miss/loose,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
6415.0,1,1969-12-31 23:59:59.999999999,3770.0,intake gasket leak/damage,,2.0,10.0,10.0,0.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18360.0,before,1969-12-31 23:59:59.999999988,4849.0,engine/propeller overspeed or damage,engine,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15075.0,0,1970-01-01 00:00:00.000000001,5282.0,rocker cover leak/loose/damage,,4.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17376.0,before,1969-12-31 23:59:59.999999997,5553.0,pilot/in-flight noticed issue,,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
10822.0,after,1970-01-01 00:00:00.000000002,6768.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18629.0,after,1970-01-01 00:00:00.000000001,6689.0,engine seal/tube/bolt loose or damage,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8658.0,1,1969-12-31 23:59:59.999999999,10288.0,baffle plug need repair/replace,baffle,3.0,16.0,16.0,1.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
10893.0,0,1970-01-01 00:00:00.000000002,8216.0,rocker cover leak/loose/damage,,1.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8057.0,before,1969-12-31 23:59:59.999999998,5440.0,baffle plug need repair/replace,baffle,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31157.0,after,1970-01-01 00:00:00.000000004,3547.0,induction damage/hardware fail,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15706.0,same,1970-01-01 00:00:00.000000000,5647.0,engine failure/fire/time out,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27253.0,1,1969-12-31 23:59:59.999999998,5740.0,cylinder compression issue,cylinder,3.0,2.0,2.0,2.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1590.0,after,1970-01-01 00:00:00.000000001,5070.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28805.0,1,1969-12-31 23:59:59.999999999,4045.0,engine idle/rpm issue,engine,1.0,5.0,5.0,3.0,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19698.0,before,1970-01-01 00:00:00.000000000,6643.0,baffle tie/tie rod loose or damage,baffle,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17462.0,before,1970-01-01 00:00:00.000000000,6363.0,pilot/in-flight noticed issue,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28340.0,0,1970-01-01 00:00:00.000000002,5131.0,intake tube/bolt/seal/boot loose or damage,,3.0,11.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14379.0,after,1970-01-01 00:00:00.000000001,29.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23055.0,0,1970-01-01 00:00:00.000000002,5537.0,intake gasket leak/damage,,3.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11190.0,before,1969-12-31 23:59:59.999999999,3578.0,rocker cover leak/loose/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32027.0,before,1969-12-31 23:59:59.999999999,4277.0,baffle crack/damage/loose/miss,baffle,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28708.0,before,1970-01-01 00:00:00.000000000,387.0,intake tube/bolt/seal/boot loose or damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17256.0,before,1969-12-31 23:59:59.999999998,9726.0,pilot/in-flight noticed issue,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30151.0,same,1970-01-01 00:00:00.000000000,169.0,baffle seal loose/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12137.0,after,1970-01-01 00:00:00.000000002,5554.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16904.0,before,1969-12-31 23:59:59.999999996,4575.0,baffle screw miss/loose,baffle,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5488.0,same,1970-01-01 00:00:00.000000000,387.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9763.0,after,1970-01-01 00:00:00.000000001,5178.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
21101.0,0,1970-01-01 00:00:00.000000001,11721.0,intake gasket leak/damage,,3.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7908.0,same,1970-01-01 00:00:00.000000000,356.0,baffle plug need repair/replace,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18512.0,before,1969-12-31 23:59:59.999999999,216.0,engine/propeller overspeed or damage,engine,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9803.0,0,1970-01-01 00:00:00.000000001,5817.0,rocker cover leak/loose/damage,,0.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
297.0,after,1970-01-01 00:00:00.000000001,5255.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8577.0,same,1970-01-01 00:00:00.000000000,341.0,baffle plug need repair/replace,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28372.0,1,1969-12-31 23:59:59.999999999,4433.0,intake tube/bolt/seal/boot loose or damage,,3.0,11.0,11.0,0.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19863.0,1,1969-12-31 23:59:59.999999999,5321.0,baffle tie/tie rod loose or damage,baffle,3.0,1.0,1.0,1.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15843.0,before,1969-12-31 23:59:59.999999999,9100.0,engine failure/fire/time out,engine,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17051.0,before,1969-12-31 23:59:59.999999999,5741.0,baffle screw miss/loose,baffle,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27088.0,before,1970-01-01 00:00:00.000000000,496.0,cylinder compression issue,cylinder,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15002.0,before,1969-12-31 23:59:59.999999995,1943.0,rocker cover leak/loose/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16998.0,same,1970-01-01 00:00:00.000000000,29.0,baffle screw miss/loose,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
20840.0,before,1969-12-31 23:59:59.999999997,1882.0,intake gasket leak/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
